Airline,ORG,DES,Aircraft_Family,Aircraft_Type,June_2019_Flights,June_2019_Seats,June_2019_ASMs,June_2018_Flights,June_2018_Seats,June_2018_ASMs,June_Diff_Flights,June_Diff_Seats,June_Diff_ASMs,June_Rate_Flights,June_Rate_Seats,June_Rate_ASMs
AC,YQB,YYZ,A320,A321,62,"12,400","5,642,000",93,"18,600","8,463,000",-31,"-6,200","-2,821,000",-33.30%,-33.30%,-33.30%
AC,YQB,YYZ,E-Jet,E-175,0,0,0,93,"7,068","3,215,940",-93,"-7,068","-3,215,940",-100.00%,-100.00%,-100.00%
AC,YQB,YZV,DeHavilland Dash-8,DHC-8-100,0,0,0,90,"3,330","1,108,890",-90,"-3,330","-1,108,890",-100.00%,-100.00%,-100.00%
AC,YQB,YZV,DeHavilland Dash-8,DHC-8-300,62,"3,100","1,032,300",0,0,0,62,"3,100","1,032,300",,,
AC,YQF,YYC,Beechcraft,Beech 1900D Airliner,0,0,0,87,"1,566","115,884",-87,"-1,566","-115,884",-100.00%,-100.00%,-100.00%
AC,YQG,YUL,Canadair CRJ,CRJ,31,"1,550","790,500",31,"1,550","790,500",0,0,0,0.00%,0.00%,0.00%
AC,YQG,YYZ,DeHavilland Dash-8,DHC-8-100,274,"10,138","1,976,910",0,0,0,274,"10,138","1,976,910",,,
AC,YQG,YYZ,DeHavilland Dash-8,DHC-8-400,0,0,0,147,"11,466","2,235,870",-147,"-11,466","-2,235,870",-100.00%,-100.00%,-100.00%
AC,YQL,YYC,Beechcraft,Beech 1900D Airliner,0,0,0,182,"3,276","380,016",-182,"-3,276","-380,016",-100.00%,-100.00%,-100.00%
AC,YQL,YYC,DeHavilland Dash-8,DHC-8-300,88,"4,400","510,400",0,0,0,88,"4,400","510,400",,,
AC,YQM,YHZ,Beechcraft,Beech 1900D Airliner,84,"1,512","154,224",104,"1,872","190,944",-20,-360,"-36,720",-19.20%,-19.20%,-19.20%
AC,YQM,YOW,Canadair CRJ,CRJ,26,"1,300","694,200",27,"1,350","720,900",-1,-50,"-26,700",-3.70%,-3.70%,-3.70%
AC,YQM,YUL,DeHavilland Dash-8,DHC-8-400,155,"12,090","5,319,600",124,"9,672","4,255,680",31,"2,418","1,063,920",25.00%,25.00%,25.00%
AC,YQM,YYZ,A320,A320,93,"15,066","11,314,566",0,0,0,93,"15,066","11,314,566",,,
AC,YQM,YYZ,DeHavilland Dash-8,DHC-8-400,0,0,0,182,"14,196","10,661,196",-182,"-14,196","-10,661,196",-100.00%,-100.00%,-100.00%
AC,YQQ,YVR,DeHavilland Dash-8,DHC-8-300,0,0,0,151,"7,550","641,750",-151,"-7,550","-641,750",-100.00%,-100.00%,-100.00%
AC,YQQ,YVR,DeHavilland Dash-8,DHC-8-400,119,"9,282","788,970",0,0,0,119,"9,282","788,970",,,
AC,YQQ,YYC,DeHavilland Dash-8,DHC-8-400,0,0,0,31,"2,418","1,182,402",-31,"-2,418","-1,182,402",-100.00%,-100.00%,-100.00%
AC,YQR,YVR,Canadair CRJ,CRJ-900,93,"7,068","5,873,508",93,"7,068","5,873,508",0,0,0,0.00%,0.00%,0.00%
AC,YQR,YWG,Canadair CRJ,CRJ-900,31,"2,356","782,192",0,0,0,31,"2,356","782,192",,,
AC,YQR,YWG,DeHavilland Dash-8,DHC-8-300,0,0,0,58,"2,900","962,800",-58,"-2,900","-962,800",-100.00%,-100.00%,-100.00%
AC,YQR,YXE,Canadair CRJ,CRJ-900,31,"2,356","348,688",27,"2,052","303,696",4,304,"44,992",14.80%,14.80%,14.80%
AC,YQR,YYC,DeHavilland Dash-8,DHC-8-400,89,"6,942","2,860,104",89,"6,942","2,860,104",0,0,0,0.00%,0.00%,0.00%
AC,YQR,YYZ,A320,A319,93,"11,160","14,095,080",0,0,0,93,"11,160","14,095,080",,,
AC,YQR,YYZ,A320,A320,31,"4,526","5,716,338",0,0,0,31,"4,526","5,716,338",,,
AC,YQR,YYZ,E-Jet,E-190,0,0,0,151,"14,647","18,499,161",-151,"-14,647","-18,499,161",-100.00%,-100.00%,-100.00%
AC,YQT,YWG,DeHavilland Dash-8,DHC-8-300,0,0,0,27,"1,350","504,900",-27,"-1,350","-504,900",-100.00%,-100.00%,-100.00%
AC,YQT,YYZ,A320,A319,62,"8,432","4,789,376",0,0,0,62,"8,432","4,789,376",,,
AC,YQT,YYZ,A320,A320,31,"5,022","2,852,496",0,0,0,31,"5,022","2,852,496",,,
AC,YQT,YYZ,DeHavilland Dash-8,DHC-8-400,0,0,0,182,"14,196","8,063,328",-182,"-14,196","-8,063,328",-100.00%,-100.00%,-100.00%
AC,YQU,YEG,DeHavilland Dash-8,DHC-8-300,0,0,0,84,"4,200","1,050,000",-84,"-4,200","-1,050,000",-100.00%,-100.00%,-100.00%
AC,YQU,YEG,DeHavilland Dash-8,DHC-8-400,57,"4,446","1,111,500",0,0,0,57,"4,446","1,111,500",,,
AC,YQU,YYC,DeHavilland Dash-8,DHC-8-300,0,0,0,58,"2,900","1,003,400",-58,"-2,900","-1,003,400",-100.00%,-100.00%,-100.00%
AC,YQU,YYC,DeHavilland Dash-8,DHC-8-400,93,"7,254","2,509,884",61,"4,758","1,646,268",32,"2,496","863,616",52.50%,52.50%,52.50%
AC,YQX,YHZ,DeHavilland Dash-8,DHC-8-300,0,0,0,62,"3,100","1,574,800",-62,"-3,100","-1,574,800",-100.00%,-100.00%,-100.00%
AC,YQX,YHZ,DeHavilland Dash-8,DHC-8-400,62,"4,836","2,456,688",0,0,0,62,"4,836","2,456,688",,,
AC,YQX,YYR,Beechcraft,Beech 1900D Airliner,31,558,"220,410",31,558,"220,410",0,0,0,0.00%,0.00%,0.00%
AC,YQX,YYT,Beechcraft,Beech 1900D Airliner,93,"1,674","207,576",93,"1,674","207,576",0,0,0,0.00%,0.00%,0.00%
AC,YQX,YYZ,E-Jet,E-175,31,"2,356","2,937,932",31,"2,356","2,937,932",0,0,0,0.00%,0.00%,0.00%
AC,YQY,YHZ,Canadair CRJ,CRJ-900,0,0,0,17,"1,292","245,480",-17,"-1,292","-245,480",-100.00%,-100.00%,-100.00%
AC,YQY,YHZ,DeHavilland Dash-8,DHC-8-300,0,0,0,104,"5,200","988,000",-104,"-5,200","-988,000",-100.00%,-100.00%,-100.00%
AC,YQY,YHZ,DeHavilland Dash-8,DHC-8-400,62,"4,836","918,840",0,0,0,62,"4,836","918,840",,,
AC,YQY,YUL,DeHavilland Dash-8,DHC-8-400,31,"2,418","1,603,134",0,0,0,31,"2,418","1,603,134",,,
AC,YQY,YYZ,Canadair CRJ,CRJ-900,31,"2,356","2,292,388",0,0,0,31,"2,356","2,292,388",,,
AC,YQY,YYZ,E-Jet,E-190,0,0,0,46,"4,462","4,341,526",-46,"-4,462","-4,341,526",-100.00%,-100.00%,-100.00%
AC,YSB,YYZ,DeHavilland Dash-8,DHC-8-100,0,0,0,91,"3,367","710,437",-91,"-3,367","-710,437",-100.00%,-100.00%,-100.00%
AC,YSB,YYZ,DeHavilland Dash-8,DHC-8-300,248,"12,400","2,616,400",0,0,0,248,"12,400","2,616,400",,,
AC,YSB,YYZ,DeHavilland Dash-8,DHC-8-400,0,0,0,93,"7,254","1,530,594",-93,"-7,254","-1,530,594",-100.00%,-100.00%,-100.00%
AC,YSJ,YHZ,Beechcraft,Beech 1900D Airliner,119,"2,142","257,040",100,"1,800","216,000",19,342,"41,040",19.00%,19.00%,19.00%
AC,YSJ,YUL,Canadair CRJ,CRJ,31,"1,550","593,650",62,"3,100","1,187,300",-31,"-1,550","-593,650",-50.00%,-50.00%,-50.00%
AC,YSJ,YUL,DeHavilland Dash-8,DHC-8-300,62,"3,100","1,187,300",31,"1,550","593,650",31,"1,550","593,650",100.00%,100.00%,100.00%
AC,YSJ,YYZ,DeHavilland Dash-8,DHC-8-400,124,"9,672","6,654,336",124,"9,672","6,654,336",0,0,0,0.00%,0.00%,0.00%
AC,YTS,YYZ,DeHavilland Dash-8,DHC-8-100,0,0,0,117,"4,329","1,506,492",-117,"-4,329","-1,506,492",-100.00%,-100.00%,-100.00%
AC,YTS,YYZ,DeHavilland Dash-8,DHC-8-300,93,"4,650","1,618,200",0,0,0,93,"4,650","1,618,200",,,
AC,YTS,YYZ,DeHavilland Dash-8,DHC-8-400,31,"2,418","841,464",31,"2,418","841,464",0,0,0,0.00%,0.00%,0.00%
AC,YTZ,YUL,DeHavilland Dash-8,DHC-8-400,414,"32,292","9,849,060",421,"32,838","10,015,590",-7,-546,"-166,530",-1.70%,-1.70%,-1.70%
AC,YUL,ALG,A330,A330-300,23,"6,555","25,630,050",0,0,0,23,"6,555","25,630,050",,,
AC,YUL,ALG,B767,B767-300 Passenger,0,0,0,17,"4,794","18,744,540",-17,"-4,794","-18,744,540",-100.00%,-100.00%,-100.00%
AC,YUL,ATH,B767,B767-300 Passenger,40,"11,240","53,446,200",31,"8,742","41,568,210",9,"2,498","11,877,990",29.00%,28.60%,28.60%
AC,YUL,AZS,A320,A319,5,680,"1,237,600",4,544,"990,080",1,136,"247,520",25.00%,25.00%,25.00%
AC,YUL,BCN,B767,B767-300 Passenger,31,"8,742","32,205,528",31,"8,742","32,205,528",0,0,0,0.00%,0.00%,0.00%
AC,YUL,BDL,DeHavilland Dash-8,DHC-8-100,0,0,0,53,"1,961","488,289",-53,"-1,961","-488,289",-100.00%,-100.00%,-100.00%
AC,YUL,BDL,DeHavilland Dash-8,DHC-8-300,31,"1,550","385,950",0,0,0,31,"1,550","385,950",,,
AC,YVR,YYC,B737 Misc,B737-Max 8 Passenger,36,"6,084","2,603,952",0,0,0,36,"6,084","2,603,952",,,
AC,YUL,BOS,Canadair CRJ,CRJ,5,250,"63,500",132,"6,600","1,676,400",-127,"-6,350","-1,612,900",-96.20%,-96.20%,-96.20%
AC,YUL,BOS,Canadair CRJ,CRJ-900,52,"3,952","1,003,808",54,"4,104","1,042,416",-2,-152,"-38,608",-3.70%,-3.70%,-3.70%
AC,YUL,BOS,E-Jet,E-175,93,"7,068","1,795,272",0,0,0,93,"7,068","1,795,272",,,
AC,YUL,BRU,A330,A330-300,31,"9,052","31,338,024",31,"9,052","31,338,024",0,0,0,0.00%,0.00%,0.00%
AC,YUL,BWI,Canadair CRJ,CRJ,62,"3,100","1,422,900",31,"1,550","711,450",31,"1,550","711,450",100.00%,100.00%,100.00%
AC,YUL,CCC,A320,A319,9,"1,224","1,964,520",9,"1,224","1,964,520",0,0,0,0.00%,0.00%,0.00%
AC,YUL,CDG,A330,A330-300,31,"9,052","31,166,036",30,"8,760","30,160,680",1,292,"1,005,356",3.30%,3.30%,3.30%
AC,YUL,CDG,B777,B777-300ER Passenger,31,"13,950","48,029,850",31,"13,950","48,029,850",0,0,0,0.00%,0.00%,0.00%
AC,YUL,CMN,A330,A330-300,26,"7,592","26,837,720",26,"7,592","26,837,720",0,0,0,0.00%,0.00%,0.00%
AC,YUL,CUN,A320,A319,0,0,0,39,"5,304","9,764,664",-39,"-5,304","-9,764,664",-100.00%,-100.00%,-100.00%
AC,YUL,CUN,B767,B767-300 Passenger,22,"6,204","11,421,564",0,0,0,22,"6,204","11,421,564",,,
AC,YUL,CZM,A320,A319,5,680,"1,275,680",5,680,"1,275,680",0,0,0,0.00%,0.00%,0.00%
AC,YUL,DCA,Canadair CRJ,CRJ,62,"3,100","1,506,600",62,"3,100","1,506,600",0,0,0,0.00%,0.00%,0.00%
AC,YUL,DEN,E-Jet,E-175,0,0,0,62,"4,712","7,591,032",-62,"-4,712","-7,591,032",-100.00%,-100.00%,-100.00%
AC,YUL,DEN,E-Jet,E-190,62,"6,014","9,688,554",0,0,0,62,"6,014","9,688,554",,,
AC,YUL,DFW,E-Jet,E-175,31,"2,356","3,564,628",31,"2,356","3,564,628",0,0,0,0.00%,0.00%,0.00%
AC,YUL,DUB,A330,A330-300,14,"3,990","11,866,260",0,0,0,14,"3,990","11,866,260",,,
AC,YHZ,YYZ,B737 Misc,B737-Max 8 Passenger,93,"15,717","12,605,034",58,"9,802","7,861,204",35,"5,915","4,743,830",60.30%,60.30%,60.30%
AC,YUL,EWR,E-Jet,E-175,115,"8,740","2,884,200",116,"8,816","2,909,280",-1,-76,"-25,080",-0.90%,-0.90%,-0.90%
AC,YUL,FCO,A330,A330-300,0,0,0,31,"9,052","37,140,356",-31,"-9,052","-37,140,356",-100.00%,-100.00%,-100.00%
AC,YUL,FCO,B777,B777-300ER Passenger,31,"13,950","57,236,850",0,0,0,31,"13,950","57,236,850",,,
AC,YUL,FDF,A320,A319,0,0,0,18,"2,448","5,515,344",-18,"-2,448","-5,515,344",-100.00%,-100.00%,-100.00%
AC,YYC,YVR,B737 Misc,B737-Max 8 Passenger,35,"5,915","2,531,620",0,0,0,35,"5,915","2,531,620",,,
AC,YUL,FLL,A320,A319,0,0,0,9,"1,224","1,692,792",-9,"-1,224","-1,692,792",-100.00%,-100.00%,-100.00%
AC,YUL,FLL,B767,B767-300 Passenger,62,"17,484","24,180,372",53,"14,946","20,670,318",9,"2,538","3,510,054",17.00%,17.00%,17.00%
AC,YUL,FRA,B787,B787-8,0,0,0,31,"7,905","28,845,345",-31,"-7,905","-28,845,345",-100.00%,-100.00%,-100.00%
AC,YUL,FRA,B787,B787-9,31,"9,238","33,709,462",0,0,0,31,"9,238","33,709,462",,,
AC,YUL,GVA,A330,A330-300,31,"9,052","33,311,360",31,"9,052","33,311,360",0,0,0,0.00%,0.00%,0.00%
AC,YUL,IAD,Canadair CRJ,CRJ,62,"3,100","1,515,900",62,"3,100","1,515,900",0,0,0,0.00%,0.00%,0.00%
AC,YUL,IAH,E-Jet,E-175,62,"4,712","7,463,808",62,"4,712","7,463,808",0,0,0,0.00%,0.00%,0.00%
AC,YYZ,YHZ,B737 Misc,B737-Max 8 Passenger,92,"15,548","12,469,496",58,"9,802","7,861,204",34,"5,746","4,608,292",58.60%,58.60%,58.60%
AC,YUL,LAS,A320,A319,62,"8,432","18,879,248",62,"8,432","18,879,248",0,0,0,0.00%,0.00%,0.00%
AC,YUL,LAX,A320,A319,0,0,0,6,720,"1,780,560",-6,-720,"-1,780,560",-100.00%,-100.00%,-100.00%
AC,YUL,LAX,A320,A320,0,0,0,56,"8,176","20,219,248",-56,"-8,176","-20,219,248",-100.00%,-100.00%,-100.00%
AC,HNL,YVR,B737 Misc,B737-Max 8 Passenger,31,"5,239","14,171,495",0,0,0,31,"5,239","14,171,495",,,
AC,YUL,LGA,E-Jet,E-175,150,"11,400","3,682,200",244,"18,544","5,989,712",-94,"-7,144","-2,307,512",-38.50%,-38.50%,-38.50%
AC,YUL,LGA,E-Jet,E-190,93,"9,021","2,913,783",0,0,0,93,"9,021","2,913,783",,,
AC,YUL,LHR,A330,A330-300,31,"9,052","29,428,052",0,0,0,31,"9,052","29,428,052",,,
AC,YUL,LHR,B777,B777-300ER Passenger,0,0,0,31,"12,400","40,312,400",-31,"-12,400","-40,312,400",-100.00%,-100.00%,-100.00%
AC,YUL,LIM,B767,B767-300 Passenger,13,"3,666","14,521,026",8,"2,256","8,936,016",5,"1,410","5,585,010",62.50%,62.50%,62.50%
AC,YUL,LIS,B767,B767-300 Passenger,13,"3,666","11,958,492",14,"3,948","12,878,376",-1,-282,"-919,884",-7.10%,-7.10%,-7.10%
AC,YUL,LYS,A330,A330-300,23,"6,716","24,546,980",22,"6,424","23,479,720",1,292,"1,067,260",4.50%,4.50%,4.50%
AC,YUL,MCO,A320,A319,93,"12,648","15,759,408",93,"12,648","15,759,408",0,0,0,0.00%,0.00%,0.00%
AC,YUL,MEX,A320,A319,31,"4,216","9,717,880",31,"4,216","9,717,880",0,0,0,0.00%,0.00%,0.00%
AC,YUL,MIA,A320,A319,49,"6,664","9,356,256",27,"3,672","5,155,488",22,"2,992","4,200,768",81.50%,81.50%,81.50%
AC,YUL,MRS,B767,B767-300 Passenger,13,"3,666","13,721,838",14,"3,948","14,777,364",-1,-282,"-1,055,526",-7.10%,-7.10%,-7.10%
AC,YUL,NCE,B767,B767-300 Passenger,18,"5,076","19,385,244",17,"4,794","18,308,286",1,282,"1,076,958",5.90%,5.90%,5.90%
AC,YUL,NRT,B787,B787-8,0,0,0,31,"7,905","50,979,345",-31,"-7,905","-50,979,345",-100.00%,-100.00%,-100.00%
AC,YUL,NRT,B787,B787-9,31,"9,238","59,575,862",0,0,0,31,"9,238","59,575,862",,,
AC,YUL,ORD,E-Jet,E-175,155,"11,780","8,799,660",155,"11,780","8,799,660",0,0,0,0.00%,0.00%,0.00%
AC,YUL,OTP,B767,B767-300 Passenger,13,"3,666","16,636,308",9,"2,538","11,517,444",4,"1,128","5,118,864",44.40%,44.40%,44.40%
AC,YUL,PAP,B767,B767-300 Passenger,0,0,0,9,"2,538","4,710,528",-9,"-2,538","-4,710,528",-100.00%,-100.00%,-100.00%
AC,YUL,PHL,Canadair CRJ,CRJ,57,"2,850","1,122,900",58,"2,900","1,142,600",-1,-50,"-19,700",-1.70%,-1.70%,-1.70%
AC,YUL,PIT,Canadair CRJ,CRJ,31,"1,550","736,250",31,"1,550","736,250",0,0,0,0.00%,0.00%,0.00%
AC,YUL,PLS,A320,A319,4,544,"889,440",0,0,0,4,544,"889,440",,,
AC,YUL,POP,A320,A319,4,544,"967,776",4,544,"967,776",0,0,0,0.00%,0.00%,0.00%
AC,YUL,PTP,A320,A319,0,0,0,18,"2,448","5,221,584",-18,"-2,448","-5,221,584",-100.00%,-100.00%,-100.00%
AC,LAX,YYC,B737 Misc,B737-Max 8 Passenger,31,"5,239","6,318,234",0,0,0,31,"5,239","6,318,234",,,
AC,YUL,PUJ,A320,A319,0,0,0,22,"2,992","5,621,968",-22,"-2,992","-5,621,968",-100.00%,-100.00%,-100.00%
AC,YUL,PUJ,A320,A321,31,"6,200","11,649,800",0,0,0,31,"6,200","11,649,800",,,
AC,YUL,PVG,B787,B787-8,0,0,0,31,"7,874","55,661,306",-31,"-7,874","-55,661,306",-100.00%,-100.00%,-100.00%
AC,YUL,PVG,B787,B787-9,31,"9,207","65,084,283",0,0,0,31,"9,207","65,084,283",,,
AC,YUL,RDU,Canadair CRJ,CRJ,31,"1,550","1,103,600",0,0,0,31,"1,550","1,103,600",,,
AC,YUL,SFO,A320,A319,0,0,0,1,120,"304,560",-1,-120,"-304,560",-100.00%,-100.00%,-100.00%
AC,YUL,SFO,A320,A320,0,0,0,61,"8,906","22,603,428",-61,"-8,906","-22,603,428",-100.00%,-100.00%,-100.00%
AC,OGG,YVR,B737 Misc,B737-Max 8 Passenger,31,"5,239","13,998,608",0,0,0,31,"5,239","13,998,608",,,
AC,YUL,SNU,A320,A319,9,"1,224","1,985,328",9,"1,224","1,985,328",0,0,0,0.00%,0.00%,0.00%
AC,YUL,TLV,A330,A330-300,13,"3,744","20,528,352",14,"4,032","22,107,456",-1,-288,"-1,579,104",-7.10%,-7.10%,-7.10%
AC,YUL,VCE,B767,B767-300 Passenger,14,"3,948","15,645,924",14,"3,948","15,645,924",0,0,0,0.00%,0.00%,0.00%
AC,YUL,VRA,A320,A319,13,"1,768","2,823,496",13,"1,768","2,823,496",0,0,0,0.00%,0.00%,0.00%
AC,YUL,YBG,DeHavilland Dash-8,DHC-8-100,0,0,0,31,"1,147","271,839",-31,"-1,147","-271,839",-100.00%,-100.00%,-100.00%
AC,YUL,YBG,DeHavilland Dash-8,DHC-8-300,88,"4,400","1,042,800",56,"2,800","663,600",32,"1,600","379,200",57.10%,57.10%,57.10%
AC,YUL,YEG,A320,A319,0,0,0,1,120,"222,000",-1,-120,"-222,000",-100.00%,-100.00%,-100.00%
AC,YUL,YEG,A320,A320,93,"13,578","25,119,300",92,"13,432","24,849,200",1,146,"270,100",1.10%,1.10%,1.10%
AC,YUL,YFC,Canadair CRJ,CRJ,57,"2,850","997,500",27,"1,350","472,500",30,"1,500","525,000",111.10%,111.10%,111.10%
AC,YUL,YFC,DeHavilland Dash-8,DHC-8-100,0,0,0,31,"1,147","401,450",-31,"-1,147","-401,450",-100.00%,-100.00%,-100.00%
AC,YUL,YFC,DeHavilland Dash-8,DHC-8-300,0,0,0,60,"3,000","1,050,000",-60,"-3,000","-1,050,000",-100.00%,-100.00%,-100.00%
AC,YUL,YFC,DeHavilland Dash-8,DHC-8-400,36,"2,808","982,800",2,156,"54,600",34,"2,652","928,200",1700.00%,1700.00%,1700.00%
AC,YUL,YGR,DeHavilland Dash-8,DHC-8-100,0,0,0,2,74,"42,994",-2,-74,"-42,994",-100.00%,-100.00%,-100.00%
AC,YUL,YGR,DeHavilland Dash-8,DHC-8-300,62,"3,100","1,801,100",33,"1,650","958,650",29,"1,450","842,450",87.90%,87.90%,87.90%
AC,YUL,YHM,Canadair CRJ,CRJ,0,0,0,58,"2,900","1,000,500",-58,"-2,900","-1,000,500",-100.00%,-100.00%,-100.00%
AC,YUL,YHZ,A320,A319,0,0,0,3,360,"180,360",-3,-360,"-180,360",-100.00%,-100.00%,-100.00%
AC,YUL,YHZ,A320,A320,62,"9,052","4,535,052",59,"8,614","4,315,614",3,438,"219,438",5.10%,5.10%,5.10%
AC,YUL,YHZ,A330,A330-300,0,0,0,31,"9,052","4,535,052",-31,"-9,052","-4,535,052",-100.00%,-100.00%,-100.00%
AC,YUL,YHZ,Canadair CRJ,CRJ,31,"1,550","776,550",0,0,0,31,"1,550","776,550",,,
AC,YUL,YHZ,Canadair CRJ,CRJ-900,0,0,0,31,"2,356","1,180,356",-31,"-2,356","-1,180,356",-100.00%,-100.00%,-100.00%
AC,YUL,YHZ,E-Jet,E-175,93,"7,068","3,541,068",0,0,0,93,"7,068","3,541,068",,,
AC,YUL,YHZ,E-Jet,E-190,0,0,0,31,"3,007","1,506,507",-31,"-3,007","-1,506,507",-100.00%,-100.00%,-100.00%
AC,YUL,YOW,A320,A320,31,"4,526","425,444",0,0,0,31,"4,526","425,444",,,
AC,YUL,YOW,Canadair CRJ,CRJ,93,"4,650","437,100",4,200,"18,800",89,"4,450","418,300",2225.00%,2225.00%,2225.00%
AC,YUL,YOW,Canadair CRJ,CRJ-900,62,"4,712","442,928",58,"4,408","414,352",4,304,"28,576",6.90%,6.90%,6.90%
AC,YUL,YOW,DeHavilland Dash-8,DHC-8-100,0,0,0,31,"1,147","107,818",-31,"-1,147","-107,818",-100.00%,-100.00%,-100.00%
AC,YUL,YOW,DeHavilland Dash-8,DHC-8-300,57,"2,850","267,900",0,0,0,57,"2,850","267,900",,,
AC,YUL,YOW,DeHavilland Dash-8,DHC-8-400,0,0,0,93,"7,254","681,876",-93,"-7,254","-681,876",-100.00%,-100.00%,-100.00%
AC,YUL,YOW,E-Jet,E-190,0,0,0,31,"3,007","282,658",-31,"-3,007","-282,658",-100.00%,-100.00%,-100.00%
AC,YUL,YQB,A320,A319,62,"8,432","1,222,640",31,"4,216","611,320",31,"4,216","611,320",100.00%,100.00%,100.00%
AC,YUL,YQB,Canadair CRJ,CRJ,31,"1,550","224,750",0,0,0,31,"1,550","224,750",,,
AC,YUL,YQB,DeHavilland Dash-8,DHC-8-100,0,0,0,62,"2,294","332,630",-62,"-2,294","-332,630",-100.00%,-100.00%,-100.00%
AC,YUL,YQB,DeHavilland Dash-8,DHC-8-300,93,"4,650","674,250",62,"3,100","449,500",31,"1,550","224,750",50.00%,50.00%,50.00%
AC,YUL,YQB,DeHavilland Dash-8,DHC-8-400,93,"7,254","1,051,830",155,"12,090","1,753,050",-62,"-4,836","-701,220",-40.00%,-40.00%,-40.00%
AC,YUL,YQG,Canadair CRJ,CRJ,31,"1,550","790,500",31,"1,550","790,500",0,0,0,0.00%,0.00%,0.00%
AC,YUL,YQM,DeHavilland Dash-8,DHC-8-300,1,50,"22,000",0,0,0,1,50,"22,000",,,
AC,YUL,YQM,DeHavilland Dash-8,DHC-8-400,154,"12,012","5,285,280",124,"9,672","4,255,680",30,"2,340","1,029,600",24.20%,24.20%,24.20%
AC,YUL,YQY,DeHavilland Dash-8,DHC-8-400,31,"2,418","1,603,134",0,0,0,31,"2,418","1,603,134",,,
AC,YUL,YSJ,Canadair CRJ,CRJ,31,"1,550","593,650",62,"3,100","1,187,300",-31,"-1,550","-593,650",-50.00%,-50.00%,-50.00%
AC,YUL,YSJ,DeHavilland Dash-8,DHC-8-300,62,"3,100","1,187,300",31,"1,550","593,650",31,"1,550","593,650",100.00%,100.00%,100.00%
AC,YUL,YTZ,DeHavilland Dash-8,DHC-8-400,414,"32,292","9,849,060",421,"32,838","10,015,590",-7,-546,"-166,530",-1.70%,-1.70%,-1.70%
AC,YUL,YUY,DeHavilland Dash-8,DHC-8-300,62,"3,100","948,600",55,"2,750","841,500",7,350,"107,100",12.70%,12.70%,12.70%
AC,YUL,YVO,DeHavilland Dash-8,DHC-8-100,0,0,0,31,"1,147","300,514",-31,"-1,147","-300,514",-100.00%,-100.00%,-100.00%
AC,YUL,YVO,DeHavilland Dash-8,DHC-8-300,88,"4,400","1,152,800",58,"2,900","759,800",30,"1,500","393,000",51.70%,51.70%,51.70%
AC,YUL,YVR,A320,A319,0,0,0,6,720,"1,652,400",-6,-720,"-1,652,400",-100.00%,-100.00%,-100.00%
AC,YUL,YVR,A320,A320,27,"3,942","9,046,890",86,"12,556","28,816,020",-59,"-8,614","-19,769,130",-68.60%,-68.60%,-68.60%
AC,YUL,YVR,A320,A321,4,760,"1,744,200",1,190,"436,050",3,570,"1,308,150",300.00%,300.00%,300.00%
AC,YUL,YVR,A330,A330-300,31,"9,052","20,774,340",31,"9,052","20,774,340",0,0,0,0.00%,0.00%,0.00%
AC,SFO,YUL,B737 Misc,B737-Max 8 Passenger,93,"15,717","39,889,746",62,"10,478","26,593,164",31,"5,239","13,296,582",50.00%,50.00%,50.00%
AC,YUL,YVR,B787,B787-8,0,0,0,31,"7,905","18,141,975",-31,"-7,905","-18,141,975",-100.00%,-100.00%,-100.00%
AC,YUL,YVR,B787,B787-9,31,"9,238","21,201,210",0,0,0,31,"9,238","21,201,210",,,
AC,YUL,YWG,A320,A319,0,0,0,3,360,"407,520",-3,-360,"-407,520",-100.00%,-100.00%,-100.00%
AC,YUL,YWG,A320,A320,62,"9,052","10,246,864",59,"8,614","9,751,048",3,438,"495,816",5.10%,5.10%,5.10%
AC,YUL,YWG,Canadair CRJ,CRJ-900,31,"2,356","2,666,992",31,"2,356","2,666,992",0,0,0,0.00%,0.00%,0.00%
AC,YUL,YXU,Canadair CRJ,CRJ,31,"1,550","626,200",0,0,0,31,"1,550","626,200",,,
AC,YUL,YXU,DeHavilland Dash-8,DHC-8-400,0,0,0,31,"2,418","976,872",-31,"-2,418","-976,872",-100.00%,-100.00%,-100.00%
AC,YUL,YYC,A320,A319,0,0,0,7,840,"1,573,320",-7,-840,"-1,573,320",-100.00%,-100.00%,-100.00%
AC,YUL,YYC,A320,A320,93,"13,578","25,431,594",137,"20,002","37,463,746",-44,"-6,424","-12,032,152",-32.10%,-32.10%,-32.10%
AC,YUL,YYC,A320,A321,0,0,0,7,"1,330","2,491,090",-7,"-1,330","-2,491,090",-100.00%,-100.00%,-100.00%
AC,YVR,HNL,B737 Misc,B737-Max 8 Passenger,31,"5,239","14,171,495",0,0,0,31,"5,239","14,171,495",,,
AC,YUL,YYG,A320,A319,31,"4,216","2,171,240",62,"8,432","4,342,480",-31,"-4,216","-2,171,240",-50.00%,-50.00%,-50.00%
AC,YUL,YYG,A320,A321,31,"6,200","3,193,000",0,0,0,31,"6,200","3,193,000",,,
AC,YUL,YYJ,A320,A319,26,"3,536","8,182,304",13,"1,768","4,091,152",13,"1,768","4,091,152",100.00%,100.00%,100.00%
AC,YUL,YYT,A320,A319,62,"8,432","8,507,888",0,0,0,62,"8,432","8,507,888",,,
AC,YUL,YYT,E-Jet,E-175,0,0,0,93,"7,068","7,131,612",-93,"-7,068","-7,131,612",-100.00%,-100.00%,-100.00%
